Purchase Date,Financial Accounting,Item Category,Item,Net Quantity,Net Price,Sub Total,Total Discount,COGS,Profit
08/11/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/11/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/11/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/11/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/11/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/11/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/11/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/11/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/11/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/11/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/11/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/11/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/11/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/11/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/11/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/11/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/12/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/12/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/12/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/12/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/12/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/12/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/12/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/12/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/12/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/12/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/12/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/12/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/12/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/12/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/12/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/12/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/12/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/12/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/12/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/13/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/13/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/13/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/13/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/13/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/13/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/13/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/13/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/13/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/13/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/13/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/13/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/13/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/13/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/13/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/13/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/13/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/13/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/13/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/14/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/14/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/14/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/14/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/14/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/14/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/14/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/14/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/14/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/14/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/14/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/14/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/14/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/14/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/14/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/14/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/14/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/14/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/14/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/15/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/15/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/15/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/15/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/15/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/15/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/15/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/15/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/15/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/15/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/15/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/15/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/15/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/15/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/15/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/15/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/15/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/15/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/15/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/16/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/16/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/16/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/16/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/16/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/16/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/16/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/16/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/16/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/16/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/16/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/16/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/16/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/16/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/16/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/16/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/16/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/16/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/16/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/17/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/17/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/17/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/17/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/17/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/17/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/17/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/17/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/17/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/17/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/17/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/17/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/17/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/17/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/17/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/17/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/17/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/17/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/17/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/18/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/18/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/18/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/18/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/18/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/18/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/18/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/18/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/18/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/18/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/18/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/18/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/18/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/18/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/18/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/18/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/18/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/18/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/18/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/19/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/19/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/19/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/19/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/19/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/19/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/19/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/19/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/19/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/19/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/19/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/19/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/19/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/19/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/19/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/19/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/19/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/19/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/19/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/20/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/20/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/20/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/20/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/20/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/20/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/20/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/20/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/20/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/20/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/20/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/20/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/20/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/20/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/20/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/20/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/20/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/20/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/20/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/21/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/21/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/21/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/21/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/21/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/21/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/21/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/21/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/21/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/21/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/21/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/21/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/21/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/21/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/21/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/21/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/21/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/21/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/21/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/22/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/22/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/22/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/22/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/22/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/22/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/22/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/22/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/22/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/22/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/22/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/22/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/22/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/22/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/22/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/22/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/22/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/22/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/22/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/23/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/23/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/23/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/23/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/23/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/23/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/23/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/23/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/23/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/23/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/23/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/23/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/23/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/23/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/23/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/23/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/23/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/23/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/23/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/24/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/24/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/24/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/24/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/24/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/24/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/24/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/24/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/24/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/24/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/24/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/24/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/24/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/24/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/24/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/24/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/24/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/24/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/24/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/25/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/25/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/25/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/25/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/25/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/25/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/25/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/25/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/25/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/25/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/25/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/25/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/25/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/25/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/25/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/25/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/25/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/25/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/25/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/26/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/26/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/26/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/26/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/26/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/26/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/26/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/26/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/26/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/26/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/26/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/26/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/26/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/26/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/26/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/26/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/26/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/26/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/26/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/27/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/27/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/27/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/27/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/27/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/27/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/27/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/27/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/27/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/27/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/27/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/27/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/27/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/27/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/27/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/27/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/27/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/27/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/27/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/28/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/28/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/28/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/28/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/28/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/28/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/28/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/28/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/28/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/28/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/28/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/28/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/28/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/28/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/28/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/28/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/28/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/28/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/28/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/29/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/29/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/29/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/29/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/29/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/29/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/29/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/29/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/29/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/29/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/29/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/29/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/29/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/29/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/29/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/29/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/29/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/29/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/29/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/30/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/30/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/30/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/30/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/30/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/30/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/30/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/30/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/30/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/30/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/30/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/30/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/30/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/30/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/30/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/30/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/30/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/30/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/30/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
08/31/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
08/31/24,Food,Food,Steak,4,60000,240000,0,220000,20000
08/31/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
08/31/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
08/31/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
08/31/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
08/31/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
08/31/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
08/31/24,Food,Food,Burger,2,15000,30000,0,28000,2000
08/31/24,Food,Food,Hotdog,3,10000,30000,0,27000,3000
08/31/24,Food,Food,Pasta,1,18000,18000,0,16000,2000
08/31/24,Food,Snack,Chips,2,5000,10000,0,8000,2000
08/31/24,Food,Snack,Popcorn,1,7000,7000,0,6500,500
08/31/24,Food,Snack,Almonds,1,8000,8000,0,7000,1000
08/31/24,Food,Beverages,Lemon Tea,5,4000,20000,0,15000,5000
08/31/24,Food,Beverages,Ocha,2,4000,8000,0,7000,1000
08/31/24,Food,Beverages,Lychee Tea,3,6000,18000,0,15000,3000
08/31/24,Food,Beverages,Oolong Tea,1,6000,6000,0,5000,1000
08/31/24,Food,Beverages,Soda,3,5000,15000,0,12000,3000
09/01/24,Food,Food,Takoyaki,3,10000,30000,0,24000,6000
09/01/24,Food,Food,Steak,4,60000,240000,0,220000,20000
09/01/24,Food,Food,Rendang,1,10000,10000,0,8000,2000
09/01/24,Food,Food,Fried Chicken,10,3000,30000,0,20000,10000
09/01/24,Food,Food,Noodles,8,6000,48000,0,40000,8000
09/01/24,Food,Food,Salmon,4,15000,60000,0,56000,4000
09/01/24,Food,Food,Macaroni,1,5000,5000,0,4000,1000
09/01/24,Food,Food,Fish & Chips,3,30000,90000,0,81000,9000
